0,1,2
3.147823134698747,-1.0781640262726448,2.0
0.5105981424354868,1.8809150694633594,2.0
4.455257625333942,9.397899695113852,0.0
3.1572389587753884,7.311870641900983,0.0
1.9658716430941234,1.484588039188321,2.0
-1.5409767456354497,1.4262651440928438,2.0
6.181240425783503,6.212175521684678,1.0
2.8444431535954173,9.069602439409245,0.0
9.08909959919598,5.282821363813309,1.0
2.226154507971989,9.97851406299207,0.0
3.637386006103124,11.012442410937197,0.0
2.3115621858609363,0.09361233616419984,2.0
4.2422963355789705,10.9704607547827,0.0
8.745575175393126,5.121229358476762,1.0
2.813724572522078,-0.1346150786244007,2.0
3.311859496914076,1.9415764683138461,2.0
6.54406295519076,10.217892445466841,0.0
9.968120778535695,6.5940574084118,1.0
1.6788971365379886,8.100405504226476,0.0
-0.9439215172576925,2.374985491931929,2.0
3.6916621298086976,11.85410854782017,0.0
2.278656143043953,2.060438361292449,2.0
5.118504365026736,10.000269728588687,0.0
2.950760882823067,10.277044213769194,0.0
0.7297124464035921,-0.23687163552124635,2.0
-0.041244239649526504,1.3463759758300862,2.0
4.13522537984626,10.679877371765127,0.0
0.4152976696105899,-1.1473779476347519,2.0
2.1803387592599166,4.375138922199126,2.0
6.607521451372616,5.006590993109798,1.0
4.28208222899605,10.348319853651512,0.0
7.007756042578138,5.2470834399821165,1.0
4.931949109038195,8.143061881907052,0.0
2.486574903639667,9.043324500322338,0.0
4.108344595822676,6.637222697112464,0.0
4.260828622826317,6.86258283105506,0.0
4.12114046399244,10.026815378344624,0.0
10.549713104381386,4.835563497638292,1.0
-0.5376649563043465,2.4043990583978827,2.0
8.34932970367582,3.5675110351858885,1.0
2.5705212499692696,9.024050789790648,0.0
2.5326607841338435,8.754507498722356,0.0
3.8466934955055105,7.370020784778975,0.0
3.725155351366724,7.9205766706653105,0.0
7.618528961474256,5.086259526232174,1.0
0.00431717293468048,1.2744371862366142,2.0
4.750237624477735,8.017393403218485,1.0
-1.2460014771144186,1.0326749773000634,2.0
5.810913345864497,4.1653019227887675,1.0
8.09895918947581,8.285693211474232,1.0
7.656078140829676,6.0054734431430585,1.0
5.849592654877774,7.404366469910739,0.0
2.425021849008015,2.0268204351773305,2.0
2.0586574223937526,0.43721539852719604,2.0
1.3683100172032154,0.12663454246138772,2.0
2.481436454489503,2.696206768432984,2.0
2.7300181880146868,10.424657497360462,0.0
3.1164963208112137,0.7949206050799059,2.0
0.764799976865704,0.3706359549685103,2.0
5.36997805323654,11.087846142151516,0.0
0.8672443655250626,9.467372250925335,0.0
3.8830423532768785,6.525789692197821,0.0
1.1580244397040755,8.663711770237702,0.0
1.527618202922484,8.427376751507097,0.0
8.077420336584737,7.285217633225548,1.0
6.941087191024311,4.114910069023091,1.0
1.1553740014843084,0.09179962968856548,2.0
3.7530713734373164,9.15526236403644,0.0
0.7893860284193248,-0.028875079471401,2.0
3.0411896095711968,10.320983129478108,0.0
3.377319014469319,8.376538817562926,0.0
4.651308291747346,4.192956467026833,2.0
3.875971790830882,9.05863203840036,0.0
5.04088446918303,5.260233732670989,1.0
6.246983854224098,7.00598146537238,1.0
8.539232596372491,6.931028104855784,1.0
4.1604373874686535,10.747917937653197,0.0
9.236436761796687,5.099227758716621,1.0
2.7253641061058884,9.855523609840667,0.0
2.3833650751918087,7.388687512096224,0.0
4.507274103798949,1.6128405313196195,2.0
7.741427219716599,5.052535562239475,1.0
-0.7409848516790685,3.4764604362097904,2.0
4.189581604070489,9.898725972368995,0.0
5.5194948075303865,5.484832988208943,1.0
7.292169714125466,5.553596883590158,1.0
0.764434683008574,0.6962178423950065,2.0
2.518075092590426,-0.9323348900414132,2.0
2.419615034171925,9.737730723017453,0.0
-0.18421646766099142,10.739996820661997,0.0
0.2467590243472293,-0.5142543930844774,2.0
3.8869143677081492,1.7334571548013145,2.0
3.3620072876702825,0.9478321438296994,2.0
3.8327142661426246,7.792687617353226,0.0
2.8668734595719036,1.0709099051102648,2.0
6.613381959686566,6.33465974800682,1.0
3.8357465033851645,13.20200623282709,0.0
4.528313536898971,9.952620073948939,0.0
4.965677014528129,7.660846589448228,0.0
5.459635410246156,10.635042613129322,0.0
2.3662648371229205,11.83204467162547,0.0
6.060356654842886,5.0874958738043325,1.0
3.0756287603730934,10.79174125558437,0.0
5.8476764415421245,6.679740053365272,1.0
7.356704679502465,6.733582278838541,1.0
8.628420373195068,6.2615978505778935,1.0
3.3484159386166907,13.587396813983588,0.0
10.503173713633,7.535282732797086,1.0
8.256119143692283,6.929103105866786,1.0
1.690071085633715,1.3264293502739073,2.0
2.928827101685851,9.67352694866396,0.0
0.5662507660055951,2.4158432062517656,2.0
9.768556374011503,3.841372775029417,1.0
8.176275184153802,7.689933302241265,1.0
-2.1472803457665686,0.36460232015631133,2.0
7.806188946846714,5.791370260418839,1.0
5.943874341855956,9.168478613369357,0.0
2.4580384080104416,4.450003379968932,1.0
6.659872688068575,6.182695707899503,1.0
1.4661677585146073,2.992658684113884,2.0
4.003109722781303,-0.5102069839603105,2.0
6.081693622925283,5.504506079490876,1.0
-0.8494830759619936,1.8651406571628613,2.0
6.224389470538346,6.311272726343328,1.0
5.339589607583088,8.733772990751897,1.0
7.291415106260017,4.482790795013653,1.0
10.535855552102039,6.937463375447383,1.0
2.283378683132643,10.68776996971284,0.0
1.8329857870121078,1.9322760828125305,2.0
4.8531010584667404,9.764195485884116,0.0
3.5719287648912643,9.055487520715227,0.0
6.0866088247644035,6.352115659208234,1.0
6.435892282697734,7.2609879875019026,1.0
4.9641899220649215,11.541503106955396,0.0
7.786300766511058,8.199619167394694,1.0
0.0815973349210497,2.316014976638793,2.0
0.5903270780605754,-0.06237680205956608,2.0
7.465433365603128,6.879320380125736,1.0
4.287855226045076,8.539463432191475,0.0
3.894878236105087,8.751929582924863,0.0
0.11280121355420847,2.589022393359685,2.0
9.496654829806612,7.425491081098176,1.0
5.428613486611483,7.36337776255253,1.0
1.6329688463416057,0.3135200287454698,2.0
3.813721982568407,1.6710873739916892,2.0
2.5093592035837924,4.96598449006862,2.0
2.425794595195175,1.2553771242975373,2.0
1.889975122156502,7.5264581444727465,0.0
1.147608858696899,-1.8929365437413506,2.0
2.804294776199599,-1.7567577601498015,2.0
4.13409583164934,5.197952309449224,1.0
0.4256602864979102,-0.5734353610344847,2.0
-0.39651784633291465,2.564454026607084,2.0
3.7649040262904854,11.687444179835136,0.0
6.131158310465,5.814480179770017,1.0
0.8937465143101978,2.1258959429293047,2.0
4.0908988570332125,2.8824048387862025,2.0
6.847035551153533,7.125038672710267,1.0
3.6297486243524686,10.018871026324126,0.0
4.97849142846536,12.352332538080082,0.0
2.9494527257218275,4.424070164067222,2.0
3.2313294136834707,8.303727160266732,0.0
-0.21470136457429745,-1.4989030632781246,2.0
7.388297177969771,5.009184320561641,1.0
8.342868875056496,5.521184707080182,1.0
0.5824322427211264,1.6310432103366475,2.0
7.288587027167829,6.162575916933539,1.0
4.02763797467629,1.186391144027459,2.0
1.4610667064533902,-0.25657909628165854,2.0
1.9948486897689846,4.6730464013301845,2.0
7.804017258621185,4.745738426641882,1.0
9.057105728364153,7.17407888291477,1.0
4.6839022101211345,8.221406729474737,0.0
3.8448725203288507,2.3683102688890143,2.0
4.9282979299225005,5.0875223075397065,1.0
8.35515540568072,5.384754134141612,1.0
7.327804967691326,6.057055732617479,1.0
1.949770157006588,0.2034702657054137,2.0
8.140585489869107,5.6832958633195245,1.0
2.1169052144813283,0.6539674232882956,2.0
7.156799195428764,6.589152425118778,1.0
0.6715955180660614,0.2639590488423025,2.0
10.791927268124313,3.185687053082744,1.0
10.604643817940559,4.774137413937639,1.0
2.0505774650706092,1.2312944101487302,2.0
5.929543710746926,5.897296807877666,1.0
1.7531221151259793,9.802434917902847,0.0
-0.657692964245397,3.2755762681724203,2.0
4.185009898421646,8.435615937059609,0.0
3.4102070104848483,10.578143805237298,0.0
5.291900472217551,10.904063242773459,0.0
1.6762388658957925,0.268018901369631,2.0
1.4194060418744257,9.609987526308203,0.0
8.558063941596096,7.206849295971324,1.0
6.327259720961469,7.265234844164702,1.0
1.7406298519922134,2.33160345445015,2.0
7.424642545599079,5.408614446677726,1.0
8.440879825798943,6.902140240120564,1.0
3.4568597413019413,9.959464077599579,0.0
6.114220411734712,10.658295157828524,0.0
7.466453565937298,4.827070166187166,1.0
6.612041619429901,7.620010737421415,1.0
8.09249231892704,6.757263768338679,1.0
1.709184862568204,2.68702588841971,2.0
3.069625618246026,0.6946073990773034,2.0
1.1560761527575285,2.63625858705597,2.0
2.0858987274645826,7.712833127978154,0.0
6.5746800402894205,9.769009783346918,0.0
2.4752106113710175,7.234872227070364,0.0
6.1607015963076925,5.631356931860353,1.0
7.9856685603333935,7.148535922114371,1.0
9.481849351713224,3.8327916152012067,1.0
5.147812905868065,3.8753891804055334,1.0
2.0679310156659865,0.9370133325108245,2.0
7.4163594467572445,4.369967675076406,1.0
2.5282503288020868,3.6128925396605496,2.0
8.750942063353854,6.963671718929063,1.0
7.092261775560676,6.869060651697231,1.0
2.136284577833326,1.5109030812208868,2.0
4.231527142565818,8.929519643474686,0.0
6.644841210895185,6.920859740491614,1.0
9.06468504634649,6.001934433499747,1.0
3.415893356717357,10.04281192136678,0.0
1.2017643341247506,0.19859971029962975,2.0
2.0189108223401706,10.070690091617669,0.0
6.076446901730942,5.146313281674912,1.0
1.3341763366317836,9.784093851897618,0.0
1.5878139732086927,4.07460117177495,2.0
2.8645952845828555,3.5934019915694533,2.0
